Average Semantic Similarity,0.5,0.6,0.7,0.8,0.9,1.0
Interval Name,0,1,2,3,4,5
DC,0.9998110201028739,0.9998943662349453,0.9999184105042307,0.9999334978135771,0.9999361421890969,1.0
FSH,0.9858355168253183,0.9877977771684527,0.9896996505558491,0.9902894236147404,0.9912380781024694,0.9994019800215028
MIC,0.7511610977726769,0.9980008838722987,None,None,None,None
PRS,0.9998730436655391,0.9999287053965797,0.9999446251512781,0.9999529377411432,0.9999595604268482,0.9999999999999997
SOB,0.9998909756778115,0.9999170435361213,0.999938770550914,0.9999431070983845,0.999949715878469,1.0
SPR,0.8140350877192982,0.8771929824561402,0.9017543859649122,0.9192982456140351,0.9385964912280702,1.0
