"id"	"packs"
"Transcript_45275.0"	"DESeq,EBSeq"
"Transcript_45314.0"	"DESeq,edgeR"
"Transcript_45326.0"	"EBSeq,edgeR"
"Transcript_45398.0"	"DESeq,edgeR"
"Transcript_45831.0"	"EBSeq,edgeR"
"Transcript_45924.0"	"EBSeq,edgeR"
"Transcript_46053.0"	"DESeq,edgeR"
"Transcript_46211.0"	"EBSeq,edgeR"
"Transcript_46223.0"	"DESeq,edgeR"
"Transcript_46288.0"	"DESeq,EBSeq"
"Transcript_46297.0"	"DESeq,EBSeq"
"Transcript_46334.0"	"DESeq,edgeR"
"Transcript_46365.0"	"EBSeq,edgeR"
"Transcript_46439.0"	"DESeq,edgeR"
"Transcript_46467.0"	"DESeq,edgeR"
"Transcript_46534.0"	"DESeq,edgeR"
"Transcript_46632.0"	"DESeq,EBSeq"
"Transcript_46708.0"	"DESeq,edgeR"
"Transcript_46714.0"	"EBSeq,edgeR"
"Transcript_46796.0"	"DESeq,edgeR"
"Transcript_46823.0"	"DESeq,EBSeq"
"Transcript_46826.0"	"DESeq,edgeR"
"Transcript_46867.0"	"DESeq,edgeR"
"Transcript_46988.0"	"DESeq,edgeR"
"Transcript_46999.0"	"DESeq,EBSeq"
"Transcript_47011.0"	"EBSeq,edgeR"
"Transcript_47048.0"	"DESeq,EBSeq"
"Transcript_47190.0"	"DESeq,edgeR"
"Transcript_47210.0"	"DESeq,edgeR"
"Transcript_47224.0"	"DESeq,edgeR"
"Transcript_47238.0"	"DESeq,edgeR"
"Transcript_4736.0"	"EBSeq,edgeR"
"Transcript_47415.0"	"DESeq,edgeR"
"Transcript_47418.0"	"DESeq,edgeR"
"Transcript_47453.0"	"DESeq,edgeR"
"Transcript_47476.0"	"DESeq,edgeR"
"Transcript_47511.0"	"EBSeq,edgeR"
"Transcript_47538.0"	"DESeq,edgeR"
"Transcript_47597.0"	"EBSeq,edgeR"
"Transcript_47732.0"	"EBSeq,edgeR"
"Transcript_47825.0"	"DESeq,edgeR"
"Transcript_47848.0"	"EBSeq,edgeR"
"Transcript_47949.0"	"DESeq,edgeR"
"Transcript_48022.0"	"DESeq,edgeR"
"Transcript_48073.0"	"DESeq,edgeR"
"Transcript_48132.0"	"DESeq,edgeR"
"Transcript_48139.0"	"DESeq,edgeR"
"Transcript_48240.0"	"DESeq,edgeR"
"Transcript_48517.0"	"DESeq,edgeR"
"Transcript_48551.0"	"DESeq,edgeR"
"Transcript_48694.0"	"DESeq,edgeR"
"Transcript_48704.0"	"DESeq,edgeR"
"Transcript_48743.0"	"DESeq,EBSeq"
"Transcript_48779.0"	"EBSeq,edgeR"
"Transcript_48854.0"	"DESeq,EBSeq"
"Transcript_48930.0"	"DESeq,edgeR"
"Transcript_49038.0"	"EBSeq,edgeR"
"Transcript_49053.0"	"DESeq,edgeR"
"Transcript_49127.0"	"DESeq,edgeR"
"Transcript_49133.0"	"DESeq,edgeR"
"Transcript_49136.0"	"EBSeq,edgeR"
"Transcript_4916.0"	"EBSeq,edgeR"
"Transcript_49208.0"	"EBSeq,edgeR"
"Transcript_49382.0"	"DESeq,edgeR"
"Transcript_49415.0"	"DESeq,edgeR"
"Transcript_49495.0"	"EBSeq,edgeR"
"Transcript_49622.0"	"DESeq,edgeR"
"Transcript_4969.0"	"EBSeq,edgeR"
"Transcript_49742.0"	"DESeq,edgeR"
"Transcript_49890.0"	"DESeq,edgeR"
"Transcript_49920.0"	"DESeq,edgeR"
"Transcript_50261.0"	"DESeq,edgeR"
"Transcript_50274.0"	"DESeq,edgeR"
"Transcript_50297.0"	"DESeq,EBSeq"
"Transcript_50342.0"	"DESeq,edgeR"
"Transcript_50558.0"	"DESeq,EBSeq"
"Transcript_50566.0"	"DESeq,edgeR"
"Transcript_50584.0"	"DESeq,edgeR"
"Transcript_50795.0"	"DESeq,edgeR"
"Transcript_50879.0"	"DESeq,EBSeq"
"Transcript_50930.0"	"DESeq,edgeR"
"Transcript_51004.0"	"DESeq,EBSeq"
"Transcript_51057.0"	"DESeq,edgeR"
"Transcript_51103.0"	"EBSeq,edgeR"
"Transcript_51159.0"	"DESeq,edgeR"
"Transcript_51173.0"	"DESeq,edgeR"
"Transcript_51271.0"	"DESeq,EBSeq"
"Transcript_51435.0"	"DESeq,EBSeq"
"Transcript_51618.0"	"DESeq,EBSeq"
"Transcript_51740.0"	"EBSeq,edgeR"
"Transcript_51902.0"	"DESeq,edgeR"
"Transcript_51932.0"	"DESeq,edgeR"
"Transcript_51943.0"	"EBSeq,edgeR"
"Transcript_51965.0"	"DESeq,edgeR"
"Transcript_51983.0"	"EBSeq,edgeR"
"Transcript_52037.0"	"DESeq,edgeR"
"Transcript_52158.0"	"DESeq,edgeR"
"Transcript_52197.0"	"DESeq,edgeR"
"Transcript_52279.0"	"DESeq,edgeR"
"Transcript_52286.0"	"DESeq,EBSeq"
"Transcript_52311.0"	"DESeq,edgeR"
"Transcript_52382.0"	"DESeq,edgeR"
"Transcript_5240.0"	"EBSeq,edgeR"
"Transcript_52407.0"	"DESeq,edgeR"
"Transcript_52455.0"	"DESeq,edgeR"
"Transcript_52595.0"	"EBSeq,edgeR"
"Transcript_52642.0"	"DESeq,edgeR"
"Transcript_5283.0"	"EBSeq,edgeR"
"Transcript_52842.0"	"DESeq,EBSeq"
"Transcript_52878.0"	"EBSeq,edgeR"
"Transcript_53118.0"	"EBSeq,edgeR"
"Transcript_53164.0"	"DESeq,edgeR"
"Transcript_53227.0"	"EBSeq,edgeR"
"Transcript_53419.0"	"DESeq,edgeR"
"Transcript_53504.0"	"DESeq,edgeR"
"Transcript_53573.0"	"DESeq,edgeR"
"Transcript_53586.0"	"DESeq,edgeR"
"Transcript_53648.0"	"DESeq,edgeR"
"Transcript_53677.0"	"EBSeq,edgeR"
"Transcript_53679.0"	"DESeq,edgeR"
"Transcript_53780.0"	"DESeq,edgeR"
"Transcript_53784.0"	"DESeq,edgeR"
"Transcript_53791.0"	"DESeq,edgeR"
"Transcript_53928.0"	"DESeq,edgeR"
"Transcript_53936.0"	"DESeq,edgeR"
"Transcript_53953.0"	"EBSeq,edgeR"
"Transcript_53992.0"	"DESeq,edgeR"
"Transcript_54408.0"	"DESeq,edgeR"
"Transcript_54439.0"	"DESeq,EBSeq"
"Transcript_5449.0"	"EBSeq,edgeR"
"Transcript_54864.0"	"DESeq,edgeR"
"Transcript_5491.0"	"EBSeq,edgeR"
"Transcript_54941.0"	"DESeq,edgeR"
"Transcript_55092.0"	"DESeq,EBSeq"
"Transcript_5527.0"	"EBSeq,edgeR"
"Transcript_55275.0"	"DESeq,edgeR"
"Transcript_55469.0"	"DESeq,EBSeq"
"Transcript_5555.0"	"EBSeq,edgeR"
"Transcript_5559.0"	"EBSeq,edgeR"
"Transcript_55760.0"	"DESeq,edgeR"
"Transcript_55947.0"	"EBSeq,edgeR"
"Transcript_55960.0"	"DESeq,edgeR"
"Transcript_56102.0"	"EBSeq,edgeR"
"Transcript_56259.0"	"EBSeq,edgeR"
"Transcript_56333.0"	"DESeq,EBSeq"
"Transcript_56443.0"	"DESeq,edgeR"
"Transcript_56507.0"	"DESeq,EBSeq"
"Transcript_56533.0"	"EBSeq,edgeR"
"Transcript_56650.0"	"EBSeq,edgeR"
"Transcript_56725.0"	"DESeq,edgeR"
"Transcript_56746.0"	"DESeq,edgeR"
"Transcript_5691.0"	"EBSeq,edgeR"
"Transcript_56929.0"	"DESeq,edgeR"
"Transcript_56961.0"	"DESeq,edgeR"
"Transcript_57141.0"	"DESeq,EBSeq"
"Transcript_57143.0"	"DESeq,edgeR"
"Transcript_57320.0"	"DESeq,EBSeq"
"Transcript_57361.0"	"DESeq,edgeR"
"Transcript_57451.0"	"DESeq,edgeR"
"Transcript_57482.0"	"DESeq,edgeR"
"Transcript_57486.0"	"DESeq,edgeR"
"Transcript_57497.0"	"DESeq,edgeR"
"Transcript_57649.0"	"DESeq,edgeR"
"Transcript_57655.0"	"EBSeq,edgeR"
"Transcript_58112.0"	"DESeq,edgeR"
"Transcript_58219.0"	"DESeq,edgeR"
"Transcript_5824.0"	"EBSeq,edgeR"
"Transcript_58288.0"	"DESeq,edgeR"
"Transcript_58306.0"	"EBSeq,edgeR"
"Transcript_58307.0"	"DESeq,edgeR"
"Transcript_58365.0"	"EBSeq,edgeR"
"Transcript_58398.0"	"DESeq,edgeR"
"Transcript_5856.0"	"EBSeq,edgeR"
"Transcript_58593.0"	"EBSeq,edgeR"
"Transcript_58602.0"	"DESeq,edgeR"
"Transcript_58616.0"	"DESeq,edgeR"
"Transcript_58641.0"	"EBSeq,edgeR"
"Transcript_58831.0"	"DESeq,edgeR"
"Transcript_58884.0"	"DESeq,EBSeq"
"Transcript_58896.0"	"EBSeq,edgeR"
"Transcript_58897.0"	"DESeq,edgeR"
"Transcript_58960.0"	"DESeq,edgeR"
"Transcript_59039.0"	"DESeq,EBSeq"
"Transcript_59084.0"	"DESeq,edgeR"
"Transcript_59192.0"	"DESeq,edgeR"
"Transcript_5924.0"	"DESeq,edgeR"
"Transcript_59458.0"	"DESeq,edgeR"
"Transcript_59467.0"	"DESeq,edgeR"
"Transcript_59532.0"	"DESeq,edgeR"
"Transcript_59549.0"	"DESeq,edgeR"
"Transcript_59612.0"	"DESeq,edgeR"
"Transcript_59627.0"	"DESeq,edgeR"
"Transcript_5965.0"	"EBSeq,edgeR"
"Transcript_59680.0"	"EBSeq,edgeR"
"Transcript_59810.0"	"DESeq,edgeR"
"Transcript_60332.0"	"DESeq,edgeR"
"Transcript_60384.0"	"DESeq,edgeR"
"Transcript_60484.0"	"DESeq,edgeR"
"Transcript_60538.0"	"DESeq,edgeR"
"Transcript_60553.0"	"EBSeq,edgeR"
"Transcript_60787.0"	"DESeq,edgeR"
"Transcript_60909.0"	"DESeq,edgeR"
"Transcript_61013.0"	"DESeq,EBSeq"
"Transcript_61016.0"	"EBSeq,edgeR"
"Transcript_61160.0"	"DESeq,edgeR"
"Transcript_61245.0"	"DESeq,edgeR"
"Transcript_61258.0"	"DESeq,EBSeq"
"Transcript_61520.0"	"DESeq,edgeR"
"Transcript_61569.0"	"DESeq,edgeR"
"Transcript_61594.0"	"DESeq,edgeR"
"Transcript_61855.0"	"EBSeq,edgeR"
"Transcript_61938.0"	"EBSeq,edgeR"
"Transcript_62002.0"	"DESeq,EBSeq"
"Transcript_62032.0"	"DESeq,edgeR"
"Transcript_62052.0"	"EBSeq,edgeR"
"Transcript_62217.0"	"DESeq,edgeR"
"Transcript_62242.0"	"DESeq,edgeR"
"Transcript_62243.0"	"DESeq,edgeR"
"Transcript_62324.0"	"EBSeq,edgeR"
"Transcript_62448.0"	"DESeq,edgeR"
"Transcript_62464.0"	"DESeq,edgeR"
"Transcript_62562.0"	"DESeq,edgeR"
"Transcript_62591.0"	"DESeq,edgeR"
"Transcript_62592.0"	"DESeq,EBSeq"
"Transcript_62597.0"	"DESeq,EBSeq"
"Transcript_62655.0"	"EBSeq,edgeR"
"Transcript_62847.0"	"DESeq,edgeR"
"Transcript_62853.0"	"EBSeq,edgeR"
"Transcript_63099.0"	"DESeq,EBSeq"
"Transcript_63108.0"	"DESeq,edgeR"
"Transcript_63229.0"	"DESeq,edgeR"
"Transcript_63310.0"	"DESeq,edgeR"
"Transcript_63504.0"	"DESeq,edgeR"
"Transcript_63578.0"	"EBSeq,edgeR"
"Transcript_63623.0"	"DESeq,edgeR"
"Transcript_63656.0"	"DESeq,edgeR"
"Transcript_63726.0"	"DESeq,EBSeq"
"Transcript_63728.0"	"DESeq,edgeR"
"Transcript_63920.0"	"DESeq,edgeR"
"Transcript_64010.0"	"DESeq,edgeR"
"Transcript_64017.0"	"DESeq,edgeR"
"Transcript_64203.0"	"DESeq,edgeR"
"Transcript_6429.0"	"EBSeq,edgeR"
"Transcript_64295.0"	"DESeq,edgeR"
"Transcript_64326.0"	"DESeq,edgeR"
"Transcript_64335.0"	"DESeq,edgeR"
"Transcript_64389.0"	"DESeq,edgeR"
"Transcript_64472.0"	"DESeq,edgeR"
"Transcript_64526.0"	"DESeq,edgeR"
"Transcript_64536.0"	"DESeq,edgeR"
"Transcript_64665.0"	"EBSeq,edgeR"
"Transcript_64698.0"	"DESeq,edgeR"
"Transcript_64945.0"	"DESeq,edgeR"
"Transcript_64947.0"	"DESeq,edgeR"
"Transcript_64986.0"	"EBSeq,edgeR"
"Transcript_65085.0"	"DESeq,edgeR"
"Transcript_65191.0"	"DESeq,edgeR"
"Transcript_65274.0"	"DESeq,edgeR"
"Transcript_65311.0"	"DESeq,edgeR"
"Transcript_65424.0"	"DESeq,EBSeq"
"Transcript_65460.0"	"DESeq,edgeR"
"Transcript_6553.0"	"EBSeq,edgeR"
"Transcript_65542.0"	"DESeq,edgeR"
"Transcript_65641.0"	"DESeq,edgeR"
"Transcript_65668.0"	"DESeq,edgeR"
"Transcript_65740.0"	"DESeq,edgeR"
"Transcript_65806.0"	"DESeq,edgeR"
"Transcript_65853.0"	"DESeq,edgeR"
"Transcript_65863.0"	"DESeq,edgeR"
"Transcript_66132.0"	"DESeq,edgeR"
"Transcript_66223.0"	"DESeq,edgeR"
"Transcript_66240.0"	"DESeq,edgeR"
"Transcript_66242.0"	"DESeq,edgeR"
"Transcript_66312.0"	"DESeq,edgeR"
"Transcript_66343.0"	"DESeq,edgeR"
"Transcript_66401.0"	"EBSeq,edgeR"
"Transcript_66458.0"	"DESeq,edgeR"
"Transcript_66565.0"	"EBSeq,edgeR"
"Transcript_66603.0"	"DESeq,edgeR"
"Transcript_66711.0"	"DESeq,edgeR"
"Transcript_6676.0"	"EBSeq,edgeR"
"Transcript_66824.0"	"DESeq,edgeR"
"Transcript_66829.0"	"EBSeq,edgeR"
"Transcript_67036.0"	"DESeq,edgeR"
"Transcript_67102.0"	"DESeq,edgeR"
"Transcript_67104.0"	"DESeq,edgeR"
"Transcript_67122.0"	"DESeq,EBSeq"
"Transcript_67181.0"	"DESeq,edgeR"
"Transcript_67377.0"	"DESeq,EBSeq"
"Transcript_67428.0"	"DESeq,edgeR"
"Transcript_67531.0"	"DESeq,edgeR"
"Transcript_67579.0"	"EBSeq,edgeR"
"Transcript_6758.0"	"EBSeq,edgeR"
"Transcript_67635.0"	"EBSeq,edgeR"
"Transcript_67760.0"	"DESeq,edgeR"
"Transcript_67762.0"	"DESeq,edgeR"
"Transcript_67783.0"	"DESeq,edgeR"
"Transcript_67831.0"	"DESeq,edgeR"
"Transcript_67971.0"	"DESeq,edgeR"
"Transcript_68093.0"	"DESeq,edgeR"
"Transcript_68161.0"	"DESeq,edgeR"
"Transcript_68200.0"	"DESeq,EBSeq"
"Transcript_68483.0"	"DESeq,edgeR"
"Transcript_68524.0"	"DESeq,edgeR"
"Transcript_68528.0"	"DESeq,edgeR"
"Transcript_68727.0"	"DESeq,edgeR"
"Transcript_68771.0"	"EBSeq,edgeR"
"Transcript_68829.0"	"DESeq,edgeR"
"Transcript_68835.0"	"DESeq,edgeR"
"Transcript_69001.0"	"EBSeq,edgeR"
"Transcript_69087.0"	"DESeq,edgeR"
"Transcript_69195.0"	"DESeq,edgeR"
"Transcript_69236.0"	"DESeq,edgeR"
"Transcript_69473.0"	"DESeq,edgeR"
"Transcript_69491.0"	"EBSeq,edgeR"
"Transcript_69522.0"	"DESeq,edgeR"
"Transcript_69535.0"	"DESeq,edgeR"
"Transcript_69576.0"	"DESeq,edgeR"
"Transcript_69579.0"	"DESeq,edgeR"
"Transcript_69589.0"	"DESeq,edgeR"
"Transcript_69925.0"	"DESeq,EBSeq"
"Transcript_69993.0"	"DESeq,edgeR"
"Transcript_70013.0"	"EBSeq,edgeR"
"Transcript_70171.0"	"DESeq,edgeR"
"Transcript_70349.0"	"DESeq,edgeR"
"Transcript_70372.0"	"DESeq,edgeR"
"Transcript_70374.0"	"DESeq,edgeR"
"Transcript_70400.0"	"DESeq,edgeR"
"Transcript_7047.0"	"EBSeq,edgeR"
"Transcript_70564.0"	"DESeq,edgeR"
"Transcript_70584.0"	"EBSeq,edgeR"
"Transcript_70597.0"	"DESeq,edgeR"
"Transcript_70599.0"	"EBSeq,edgeR"
"Transcript_70611.0"	"EBSeq,edgeR"
"Transcript_70625.0"	"DESeq,edgeR"
"Transcript_70863.0"	"DESeq,edgeR"
"Transcript_70922.0"	"DESeq,edgeR"
"Transcript_70935.0"	"DESeq,EBSeq"
"Transcript_71001.0"	"EBSeq,edgeR"
"Transcript_71066.0"	"DESeq,edgeR"
"Transcript_71138.0"	"EBSeq,edgeR"
"Transcript_71210.0"	"EBSeq,edgeR"
"Transcript_713.0"	"EBSeq,edgeR"
"Transcript_71348.0"	"DESeq,edgeR"
"Transcript_71359.0"	"EBSeq,edgeR"
"Transcript_71398.0"	"DESeq,edgeR"
"Transcript_71653.0"	"DESeq,edgeR"
"Transcript_71931.0"	"DESeq,edgeR"
"Transcript_72063.0"	"DESeq,EBSeq"
"Transcript_72142.0"	"DESeq,edgeR"
"Transcript_72179.0"	"DESeq,edgeR"
"Transcript_72222.0"	"DESeq,edgeR"
"Transcript_72234.0"	"DESeq,edgeR"
"Transcript_72299.0"	"DESeq,edgeR"
"Transcript_72448.0"	"DESeq,edgeR"
"Transcript_72545.0"	"DESeq,edgeR"
"Transcript_72786.0"	"DESeq,edgeR"
"Transcript_72842.0"	"DESeq,edgeR"
"Transcript_72892.0"	"DESeq,edgeR"
"Transcript_73057.0"	"EBSeq,edgeR"
"Transcript_73116.0"	"DESeq,edgeR"
"Transcript_73189.0"	"DESeq,edgeR"
"Transcript_73242.0"	"DESeq,edgeR"
"Transcript_73316.0"	"DESeq,edgeR"
"Transcript_73566.0"	"DESeq,edgeR"
"Transcript_73761.0"	"DESeq,edgeR"
"Transcript_73789.0"	"DESeq,edgeR"
"Transcript_73896.0"	"DESeq,edgeR"
"Transcript_73919.0"	"EBSeq,edgeR"
"Transcript_73976.0"	"DESeq,edgeR"
"Transcript_74000.0"	"EBSeq,edgeR"
"Transcript_74077.0"	"DESeq,EBSeq"
"Transcript_74207.0"	"EBSeq,edgeR"
"Transcript_74253.0"	"DESeq,edgeR"
"Transcript_74366.0"	"DESeq,edgeR"
"Transcript_74517.0"	"DESeq,edgeR"
"Transcript_74547.0"	"DESeq,edgeR"
"Transcript_74811.0"	"DESeq,edgeR"
"Transcript_74975.0"	"DESeq,edgeR"
"Transcript_75067.0"	"EBSeq,edgeR"
"Transcript_75121.0"	"DESeq,edgeR"
"Transcript_75135.0"	"DESeq,edgeR"
"Transcript_75166.0"	"DESeq,edgeR"
"Transcript_75342.0"	"DESeq,edgeR"
"Transcript_75541.0"	"EBSeq,edgeR"
"Transcript_75617.0"	"DESeq,edgeR"
"Transcript_75701.0"	"DESeq,edgeR"
"Transcript_75755.0"	"EBSeq,edgeR"
"Transcript_75763.0"	"DESeq,edgeR"
"Transcript_75911.0"	"EBSeq,edgeR"
"Transcript_75953.0"	"DESeq,edgeR"
"Transcript_76011.0"	"DESeq,edgeR"
"Transcript_76043.0"	"DESeq,edgeR"
"Transcript_76279.0"	"DESeq,EBSeq"
"Transcript_76323.0"	"DESeq,edgeR"
"Transcript_76540.0"	"DESeq,edgeR"
"Transcript_76600.0"	"DESeq,EBSeq"
"Transcript_76618.0"	"DESeq,EBSeq"
"Transcript_76776.0"	"DESeq,edgeR"
"Transcript_76801.0"	"DESeq,edgeR"
"Transcript_76817.0"	"EBSeq,edgeR"
"Transcript_76841.0"	"DESeq,edgeR"
"Transcript_76933.0"	"DESeq,edgeR"
"Transcript_76944.0"	"DESeq,edgeR"
"Transcript_77076.0"	"DESeq,EBSeq"
"Transcript_77128.0"	"DESeq,edgeR"
"Transcript_77320.0"	"DESeq,edgeR"
"Transcript_77348.0"	"EBSeq,edgeR"
"Transcript_77661.0"	"DESeq,edgeR"
"Transcript_77758.0"	"DESeq,edgeR"
"Transcript_77844.0"	"DESeq,edgeR"
"Transcript_7792.0"	"EBSeq,edgeR"
"Transcript_77923.0"	"DESeq,edgeR"
"Transcript_77961.0"	"DESeq,edgeR"
"Transcript_78132.0"	"DESeq,EBSeq"
"Transcript_78194.0"	"EBSeq,edgeR"
"Transcript_78219.0"	"EBSeq,edgeR"
"Transcript_78311.0"	"DESeq,edgeR"
"Transcript_78362.0"	"DESeq,EBSeq"
"Transcript_78413.0"	"DESeq,edgeR"
"Transcript_78432.0"	"DESeq,edgeR"
"Transcript_78445.0"	"EBSeq,edgeR"
"Transcript_78506.0"	"DESeq,edgeR"
"Transcript_78533.0"	"DESeq,edgeR"
"Transcript_78641.0"	"DESeq,edgeR"
"Transcript_78747.0"	"DESeq,edgeR"
"Transcript_78767.0"	"DESeq,edgeR"
"Transcript_78879.0"	"DESeq,edgeR"
"Transcript_78883.0"	"DESeq,edgeR"
"Transcript_78887.0"	"DESeq,edgeR"
"Transcript_78924.0"	"DESeq,edgeR"
"Transcript_78933.0"	"DESeq,EBSeq"
"Transcript_79033.0"	"DESeq,edgeR"
"Transcript_79189.0"	"DESeq,edgeR"
"Transcript_79260.0"	"EBSeq,edgeR"
"Transcript_79284.0"	"DESeq,edgeR"
"Transcript_79578.0"	"EBSeq,edgeR"
"Transcript_79805.0"	"DESeq,edgeR"
"Transcript_79854.0"	"DESeq,edgeR"
"Transcript_79951.0"	"DESeq,edgeR"
"Transcript_80069.0"	"DESeq,edgeR"
"Transcript_80276.0"	"DESeq,edgeR"
"Transcript_80298.0"	"EBSeq,edgeR"
"Transcript_80501.0"	"DESeq,edgeR"
"Transcript_80535.0"	"DESeq,edgeR"
"Transcript_80540.0"	"DESeq,edgeR"
"Transcript_80561.0"	"DESeq,edgeR"
"Transcript_80578.0"	"DESeq,edgeR"
"Transcript_80579.0"	"EBSeq,edgeR"
"Transcript_80773.0"	"DESeq,edgeR"
"Transcript_80824.0"	"EBSeq,edgeR"
"Transcript_80896.0"	"DESeq,edgeR"
"Transcript_80908.0"	"EBSeq,edgeR"
"Transcript_80994.0"	"DESeq,EBSeq"
"Transcript_81091.0"	"DESeq,edgeR"
"Transcript_81221.0"	"DESeq,edgeR"
"Transcript_81242.0"	"DESeq,edgeR"
"Transcript_81246.0"	"DESeq,edgeR"
"Transcript_81424.0"	"DESeq,edgeR"
"Transcript_81557.0"	"EBSeq,edgeR"
"Transcript_81595.0"	"DESeq,EBSeq"
"Transcript_81779.0"	"EBSeq,edgeR"
"Transcript_81868.0"	"DESeq,edgeR"
"Transcript_81887.0"	"DESeq,edgeR"
"Transcript_82223.0"	"DESeq,edgeR"
"Transcript_82241.0"	"DESeq,edgeR"
"Transcript_82243.0"	"DESeq,edgeR"
"Transcript_82258.0"	"DESeq,EBSeq"
"Transcript_82262.0"	"DESeq,edgeR"
"Transcript_82322.0"	"DESeq,edgeR"
"Transcript_82551.0"	"DESeq,EBSeq"
"Transcript_82598.0"	"DESeq,edgeR"
"Transcript_82710.0"	"DESeq,edgeR"
"Transcript_82821.0"	"DESeq,edgeR"
"Transcript_82938.0"	"DESeq,edgeR"
"Transcript_82949.0"	"DESeq,edgeR"
"Transcript_82952.0"	"DESeq,EBSeq"
"Transcript_82967.0"	"DESeq,EBSeq"
"Transcript_83097.0"	"DESeq,EBSeq"
"Transcript_83145.0"	"DESeq,edgeR"
"Transcript_83597.0"	"DESeq,edgeR"
"Transcript_83631.0"	"DESeq,edgeR"
"Transcript_83662.0"	"DESeq,edgeR"
"Transcript_83802.0"	"DESeq,edgeR"
"Transcript_83986.0"	"DESeq,edgeR"
"Transcript_84077.0"	"EBSeq,edgeR"
"Transcript_8412.0"	"EBSeq,edgeR"
"Transcript_84276.0"	"DESeq,edgeR"
"Transcript_84303.0"	"DESeq,edgeR"
"Transcript_84316.0"	"DESeq,edgeR"
"Transcript_84317.0"	"EBSeq,edgeR"
"Transcript_84367.0"	"EBSeq,edgeR"
"Transcript_84602.0"	"EBSeq,edgeR"
"Transcript_84607.0"	"DESeq,edgeR"
"Transcript_84615.0"	"DESeq,edgeR"
"Transcript_84641.0"	"DESeq,EBSeq"
"Transcript_84681.0"	"DESeq,edgeR"
"Transcript_84682.0"	"DESeq,edgeR"
"Transcript_84759.0"	"DESeq,edgeR"
"Transcript_84869.0"	"EBSeq,edgeR"
"Transcript_84926.0"	"EBSeq,edgeR"
"Transcript_85055.0"	"DESeq,edgeR"
"Transcript_85389.0"	"DESeq,edgeR"
"Transcript_85431.0"	"DESeq,edgeR"
"Transcript_85540.0"	"DESeq,edgeR"
"Transcript_85634.0"	"DESeq,edgeR"
"Transcript_85636.0"	"DESeq,edgeR"
"Transcript_85653.0"	"DESeq,edgeR"
"Transcript_85685.0"	"DESeq,edgeR"
"Transcript_85905.0"	"EBSeq,edgeR"
"Transcript_85972.0"	"DESeq,edgeR"
"Transcript_85991.0"	"DESeq,edgeR"
"Transcript_86033.0"	"DESeq,edgeR"
"Transcript_86170.0"	"DESeq,edgeR"
"Transcript_86180.0"	"DESeq,edgeR"
"Transcript_86225.0"	"DESeq,EBSeq"
"Transcript_86230.0"	"DESeq,EBSeq"
"Transcript_86271.0"	"EBSeq,edgeR"
"Transcript_86619.0"	"EBSeq,edgeR"
"Transcript_86639.0"	"DESeq,edgeR"
"Transcript_86654.0"	"DESeq,edgeR"
"Transcript_86692.0"	"DESeq,edgeR"
"Transcript_86696.0"	"DESeq,edgeR"
"Transcript_87098.0"	"DESeq,EBSeq"
"Transcript_87305.0"	"DESeq,edgeR"
"Transcript_87337.0"	"DESeq,edgeR"
"Transcript_87510.0"	"DESeq,edgeR"
"Transcript_87681.0"	"DESeq,edgeR"
"Transcript_87683.0"	"DESeq,edgeR"
"Transcript_87746.0"	"DESeq,edgeR"
"Transcript_87808.0"	"DESeq,EBSeq"
"Transcript_87862.0"	"DESeq,edgeR"
"Transcript_87866.0"	"DESeq,edgeR"
"Transcript_88086.0"	"DESeq,edgeR"
"Transcript_88163.0"	"DESeq,edgeR"
"Transcript_88320.0"	"DESeq,edgeR"
"Transcript_88325.0"	"DESeq,edgeR"
"Transcript_88544.0"	"DESeq,EBSeq"
"Transcript_88593.0"	"DESeq,edgeR"
"Transcript_88614.0"	"EBSeq,edgeR"
"Transcript_88660.0"	"DESeq,EBSeq"
"Transcript_88685.0"	"DESeq,edgeR"
"Transcript_88710.0"	"DESeq,edgeR"
"Transcript_88812.0"	"DESeq,edgeR"
"Transcript_88869.0"	"DESeq,edgeR"
"Transcript_89043.0"	"DESeq,edgeR"
"Transcript_89060.0"	"EBSeq,edgeR"
"Transcript_89224.0"	"EBSeq,edgeR"
"Transcript_89233.0"	"EBSeq,edgeR"
"Transcript_89260.0"	"DESeq,edgeR"
"Transcript_89300.0"	"DESeq,edgeR"
"Transcript_89362.0"	"DESeq,edgeR"
"Transcript_89651.0"	"DESeq,edgeR"
"Transcript_8966.0"	"EBSeq,edgeR"
"Transcript_89695.0"	"DESeq,edgeR"
"Transcript_89855.0"	"DESeq,edgeR"
"Transcript_89914.0"	"DESeq,edgeR"
"Transcript_89972.0"	"DESeq,edgeR"
"Transcript_90060.0"	"DESeq,edgeR"
"Transcript_90183.0"	"DESeq,edgeR"
"Transcript_90219.0"	"EBSeq,edgeR"
"Transcript_90223.0"	"DESeq,edgeR"
"Transcript_90259.0"	"DESeq,EBSeq"
"Transcript_90267.0"	"DESeq,EBSeq"
"Transcript_90317.0"	"DESeq,edgeR"
"Transcript_90347.0"	"DESeq,EBSeq"
"Transcript_90425.0"	"DESeq,edgeR"
"Transcript_90449.0"	"DESeq,EBSeq"
"Transcript_9048.0"	"EBSeq,edgeR"
"Transcript_90511.0"	"EBSeq,edgeR"
"Transcript_90527.0"	"EBSeq,edgeR"
"Transcript_90674.0"	"DESeq,edgeR"
"Transcript_90890.0"	"DESeq,edgeR"
"Transcript_90904.0"	"DESeq,edgeR"
